score,s_venue,s_code,s_business,s_method,s_gap,venue,arxiv_id,published,domains,title,journal_ref,strong_hits,url
13.1,0,0,1.2,3.0,5.0,,2607.25583,2026-07-28,09-DataAgent-LLM,"How Small Can You Go? A Controlled Study of LoRA Rank, Target Modules, and Quantization Trade-offs for Text-to-SQL on a 60M-Parameter Model",,,https://arxiv.org/abs/2607.25583
13.1,0,0,1.2,9.0,0.0,,2607.14506,2026-07-16,09-DataAgent-LLM,Non-vacuous Generalization Bounds for Reinforcement Learning with Verifiable Rewards,,,https://arxiv.org/abs/2607.14506
13.0,0,0,0.0,6.0,0.0,,2609.03920,2026-09-03,10-MAS,Value-Preserving Architectures for Agentic AI Systems,,,https://arxiv.org/abs/2609.03920
13.0,0,0,1.2,3.0,2.5,,2608.25489,2026-08-26,08-知识图谱,A Storage-Retrieval Gap in Parametric Knowledge Graph Memory,,,https://arxiv.org/abs/2608.25489
12.9,0,0,0.0,3.0,2.5,,2609.09233,2026-09-07,16-智能体工程,Subagents vs Agent Skills: Executing Reusable Knowledge for Long-Horizon Agentic Tasks,,,https://arxiv.org/abs/2609.09233
12.9,0,0,0.0,6.0,2.5,,2608.01719,2026-08-03,10-MAS,MNC: Scope-Bound Semantic Declassification for Private LLM-Agent Communication,,,https://arxiv.org/abs/2608.01719
12.9,0,0,3.5,6.0,0.0,,2607.19785,2026-07-22,10-MAS,Not Birds of a Feather: Personality-Based Partner Selection in LLM Agents,,marketplace,https://arxiv.org/abs/2607.19785
12.8,0,0,3.5,9.0,0.0,,2606.16256,2026-06-15,11-AI人文,KeepLoRA++: Continual Learning with Layer-Scaled Residual Gradient Adaptation,,retention,https://arxiv.org/abs/2606.16256
12.7,0,0,0.0,3.0,2.5,,2609.05920,2026-09-05,16-智能体工程,Versioned Transitive Dependency-Closure Binding and Operation-Time Effect Governance for Agent Skills: ClosureBound,,,https://arxiv.org/abs/2609.05920
12.7,0,0,0.0,4.0,2.5,,2608.23538,2026-08-24,12-ML基础,Interpretable AI with Local Distillation,,,https://arxiv.org/abs/2608.23538
12.7,0,0,0.0,6.0,2.5,,2607.29577,2026-07-31,10-MAS,DungeonBench: A Benchmark for Rules-Rich Tactical Reasoning in Dungeons & Dragons Combat,,,https://arxiv.org/abs/2607.29577
12.6,0,0,0.0,6.0,0.0,,2608.28944,2026-08-28,16-智能体工程,Oculi: A Conversational Agentic Platform for Automated Credit Risk Analysis,,,https://arxiv.org/abs/2608.28944
12.6,0,0,0.0,6.0,2.5,,2607.27942,2026-07-30,10-MAS,Scaling LLM-Driven Multi-Agent Systems: Design Principles and Architectural Scalability Analysis,,,https://arxiv.org/abs/2607.27942
12.6,0,0,0.0,9.0,0.0,,2607.22031,2026-07-24,10-MAS,IDSTune: A Multi-Agent Collaborative Framework for Integrated Database System Tuning,,,https://arxiv.org/abs/2607.22031
12.5,0,4,0.0,0.0,2.5,,2608.21964,2026-08-22,16-智能体工程,Repo2Skill-Evo: Repository Skills Go Stale in Silence,,,https://arxiv.org/abs/2608.21964
12.5,0,0,3.5,3.0,2.5,,2607.21519,2026-07-23,05-推荐系统,Diffusion Language Model for Recommendation,,recommender,https://arxiv.org/abs/2607.21519
12.4,0,0,1.2,6.0,0.0,,2608.11359,2026-08-11,03-时间序列,Market-Information-Aware Gated-LoRA of Foundation Models for Transferable Day-Ahead Electricity Price Forecasting,,,https://arxiv.org/abs/2608.11359
12.3,0,0,0.0,3.0,2.5,,2608.30785,2026-08-31,16-智能体工程,SkillZip Pro: Execution-Aware Dynamic Compression of Progressively Loaded Skills for Self-Evolving Agents,,,https://arxiv.org/abs/2608.30785
12.3,0,0,0.0,6.0,0.0,,2608.25099,2026-08-25,10-MAS,A Control-Theoretic Approach for Resource-Aware Consensus in Multi-Agent AI,,,https://arxiv.org/abs/2608.25099
12.3,0,0,4.0,3.0,0.0,,2608.13558,2026-08-13,09-DataAgent-LLM,OmniScientist: An Omni-Modal Omni-Discipline AI Scientist,,,https://arxiv.org/abs/2608.13558
12.3,0,0,3.5,6.0,0.0,,2607.12717,2026-07-14,09-DataAgent-LLM,GRAFT: Graph-Matched Retrieval and Fusion of Tables in Data Lakes,,return,https://arxiv.org/abs/2607.12717
12.3,0,0,3.5,6.0,2.5,,2606.28370,2026-06-15,09-DataAgent-LLM,Conversational Query Engine for Mixed-Modality Heterogeneous Enterprise Data Sources,,warehouse,https://arxiv.org/abs/2606.28370
12.2,0,0,2.4,0,2.5,,2609.07629,2026-09-07,09-DataAgent-LLM,"Open Tabular Insight Extraction: Where Do We Stand, and Where Should We Go?",,,https://arxiv.org/abs/2609.07629
12.1,0,0,0.0,9.0,0.0,,2607.16442,2026-07-17,11-AI人文,One Modality to Forget Them All: Enhancing Cross-Modal Unlearning in Vision-Language Models,,,https://arxiv.org/abs/2607.16442
12.1,0,0,0.0,6.0,5.0,,2606.25206,2026-06-23,16-智能体工程,RAVEN: Long-Horizon Reasoning & Navigation with a Visuo-Spatio-Temporal Memory,,,https://arxiv.org/abs/2606.25206
12.0,0,0,1.2,1.0,2.5,,2609.06835,2026-09-06,16-智能体工程,Skynet: Workflow-Level Anomaly Detection for Agentic AI via Semantic and Structural Modeling,,,https://arxiv.org/abs/2609.06835
11.8,0,0,0.0,0,5.0,,2609.01272,2026-09-01,16-智能体工程,Making Prospective Memory SLM-Shaped: Typed Intention Stores for Small-Model Agents,,,https://arxiv.org/abs/2609.01272
11.8,0,0,0.0,3.0,2.5,,2608.25091,2026-08-25,16-智能体工程,"Auto-Policy, not Auto-Skill: Compiled Agent Skills for the Physical World",,,https://arxiv.org/abs/2608.25091
11.8,0,0,7.0,3.0,0.0,,2607.03414,2026-07-03,07-NLP-VOC,The Classics at SemEval-2026 Task 3: Combining Transformer Models and LLM-Generated Annotations for Dimensional Aspect-Based Sentiment Analysis,,aspect-based|sentiment,https://arxiv.org/abs/2607.03414
11.8,0,0,0.0,9.0,2.5,,2606.15943,2026-06-14,16-智能体工程,Graphical-Probabilistic Modeling of Generative Flows in LLM-Native Software Systems,,,https://arxiv.org/abs/2606.15943
11.7,0,0,0.0,6.0,0.0,,2608.17957,2026-08-18,12-ML基础,Understanding the Surprising Generalization Properties of Tabular Foundation Models,,,https://arxiv.org/abs/2608.17957
11.7,0,0,7.0,3.0,0.0,,2607.00473,2026-07-01,06-增长模型,How Early Is Early Enough? Design-Dependent Observation-Window Sufficiency in Subscription Churn Prediction,,return|subscription,https://arxiv.org/abs/2607.00473
11.6,0,0,4.0,6.0,0.0,,2606.31422,2026-06-30,09-DataAgent-LLM,Ask the World Before Acting: Environment Probing for Calibrated Agent World Models,,,https://arxiv.org/abs/2606.31422
11.4,0,0,0.0,0,5.0,,2608.26442,2026-08-26,16-智能体工程,"Don't Overthink, Don't Underthink: Toward Adaptive Reasoning in Agentic AI",,,https://arxiv.org/abs/2608.26442
11.4,0,0,1.2,3.0,2.5,,2608.05956,2026-08-06,10-MAS,Certifying Collective Reasoning in Multi-Agent Systems via Koopman Spectral Analysis,,,https://arxiv.org/abs/2608.05956
11.4,0,0,1.2,6.0,2.5,,2609.00367,2026-06-30,09-DataAgent-LLM,Neurosymbolics for Data Engineering: Achieving Long Context Token Reduction Without Finetuning,,,https://arxiv.org/abs/2609.00367
11.3,0,0,4.7,1.0,5.0,,2606.20758,2026-06-18,00-电商Agent,"A Topology-Aware, Memory-Centric Architecture that Separates Root-Cause Derivation from Root-Cause Explanation",,e-commerce,https://arxiv.org/abs/2606.20758
11.1,0,0,0.0,6.0,2.5,,2607.10441,2026-07-11,16-智能体工程,"Context by Distinct Information: An Auditable Dirichlet-Process Working Memory for Long, Redundant Context Streams",,,https://arxiv.org/abs/2607.10441
10.9,0,0,0.0,6.0,2.5,,2607.09403,2026-07-10,16-智能体工程,Fictional Worldbuilding: Multi-Agent LLM Collaboration with Hierarchical Context Compression and Iterative Review,,,https://arxiv.org/abs/2607.09403
10.9,0,0,0.0,6.0,2.5,,2607.08964,2026-07-09,10-MAS,Long-Horizon-Terminal-Bench: Testing the Limits of Agents on Long-Horizon Terminal Tasks with Dense Reward-Based Grading,,,https://arxiv.org/abs/2607.08964
10.9,0,0,0.0,9.0,0.0,,2607.03651,2026-07-04,09-DataAgent-LLM,LLM-Guided Transportation Hub Capacity Planning with Textual Business Inputs,,,https://arxiv.org/abs/2607.03651
10.9,0,0,1.2,6.0,2.5,,2606.27634,2026-06-26,11-AI人文,Continual Learning for Sequential Personalization of Small Language Models: A Stability Monitoring Analysis,,,https://arxiv.org/abs/2606.27634
10.8,0,0,1.2,6.0,0.0,,2607.22781,2026-07-24,08-知识图谱,What Softmax Throws Away: Mass-Aware Attention for Evidence Accumulation,,,https://arxiv.org/abs/2607.22781
10.8,0,0,0.0,9.0,0.0,,2607.01548,2026-07-02,12-ML基础,Evolutionary Feature Engineering for Structured Data,,,https://arxiv.org/abs/2607.01548
10.7,0,0,4.7,0.0,2.5,,2607.21101,2026-07-23,05-推荐系统,Can Generative Recommendation Reach Cold Items? A Temporal Perspective on Semantic-ID Generation,,catalog,https://arxiv.org/abs/2607.21101
10.7,0,0,5.2,3.0,0.0,,2607.10151,2026-07-11,08-知识图谱,MC-RAG System: A Structure-Driven RAG System for Multi-Constraint Queries,,,https://arxiv.org/abs/2607.10151
10.6,0,0,0.0,9.0,0.0,,2606.31126,2026-06-30,12-ML基础,Can Tabular In-Context Learners Generalize to Biomolecular Property Prediction?,,,https://arxiv.org/abs/2606.31126
10.5,0,0,1.2,4.0,2.5,,2607.13311,2026-07-14,09-DataAgent-LLM,Finding the Right Tables and Columns: A Benchmark and Corpus-Adaptive Embeddings for SQL Schema Retrieval,,,https://arxiv.org/abs/2607.13311
10.5,0,0,3.5,6.0,0.0,,2606.24962,2026-06-23,04-供应链,Towards Scalable Multi-Task Reinforcement Learning with Large Decision Models,,inventory,https://arxiv.org/abs/2606.24962
10.4,0,0,2.4,3.0,0.0,,2608.08935,2026-08-09,08-知识图谱,"Integrated Multimodal AI System for Retrieval-Augmented Reasoning, Object Sensing, and Damage Analysis",,,https://arxiv.org/abs/2608.08935
10.3,0,0,0.0,9.0,0.0,,2607.16255,2026-06-27,12-ML基础,Feature Generation Using LLMs: An Evolutionary Algorithm Approach,"Commun. Comput. Inf. Sci. 2471, 48-64 (2025)",,https://arxiv.org/abs/2607.16255
10.2,0,0,0.0,3.0,0.0,,2609.06703,2026-09-06,16-智能体工程,"DianShi-RxnDB: A Large-Scale, Fine-Grained Organic Reaction Data Platform Built via a Fully Automated Pipeline for Researchers and AI Agents",,,https://arxiv.org/abs/2609.06703
10.1,0,0,0.0,0,2.5,,2609.11838,2026-09-10,12-ML基础|14-用户分析,"Target leakage, not model class, explains reported accuracy in survey-based cardiovascular screening: a leakage-tiered audit of glass-box and tabular foundation models",,,https://arxiv.org/abs/2609.11838
10.1,0,0,0.0,3.0,0.0,,2609.04170,2026-09-03,10-MAS|14-用户分析,A Case Study on Emergent Cheating and Whistleblowing in Autonomous Research Swarms,,,https://arxiv.org/abs/2609.04170
10.0,0,0,0.0,3.0,0.0,,2609.03337,2026-09-03,12-ML基础,"A Large Open Multi-Energy Corpus of Soil Compaction Tests, with Machine-Learning Baselines",,,https://arxiv.org/abs/2609.03337
10.0,0,0,1.2,6.0,0.0,,2607.12086,2026-07-13,10-MAS,CityBehavEx: A Scalable and Empirically Validated LLM-Assisted Urban Simulation Platform,,,https://arxiv.org/abs/2607.12086
10.0,0,0,5.2,3.0,0.0,,2607.01610,2026-07-02,13-广告分析,Profit-Based Counterfactual Explanations for Product Improvement: A Case Study of Manga Sales in Japan,,,https://arxiv.org/abs/2607.01610
10.0,0,0,3.5,6.0,0.0,,2606.18947,2026-06-17,00-电商Agent,Decoupling Search from Reasoning: A Vendor-Agnostic Grounding Architecture for LLM Agents,,e-commerce,https://arxiv.org/abs/2606.18947
9.9,0,0,3.5,0,2.5,,2607.25110,2026-07-27,05-推荐系统,Memory Layer: Train the In-Model Cache for Recommendation Models,,recommendation system,https://arxiv.org/abs/2607.25110
9.9,0,0,7.0,0.0,0.0,,2607.14357,2026-07-15,13-广告分析,When Is Delegated Play Truthful? Within-Range Regret and the Trilemma of Aligned Delegation,,advertis|bidding,https://arxiv.org/abs/2607.14357
9.9,0,0,3.5,6.0,0.0,,2606.17530,2026-06-16,03-时间序列,Public transit gains and spatially uneven travel demand changes after NYC congestion pricing,,pricing,https://arxiv.org/abs/2606.17530
9.9,0,0,1.2,6.0,2.5,,2606.15609,2026-06-14,16-智能体工程,FragFuse: Bypassing Access Control of Large Language Model Agents via Memory-Based Query Fragmentation and Fusion,,,https://arxiv.org/abs/2606.15609
9.8,0,0,7.0,0.0,0.0,,2607.13331,2026-07-14,03-时间序列|04-供应链,Accuracy-Preserving Stability Regularization for Large-Scale Retail Demand Forecasting,,demand forecasting|replenishment,https://arxiv.org/abs/2607.13331
9.7,0,0,0.0,0,2.5,,2609.05933,2026-09-05,16-智能体工程,Rethinking the Evaluation of Efficiency Methods for Multi-Agent Systems,,,https://arxiv.org/abs/2609.05933
9.7,0,0,0.0,9.0,0.0,,2606.21005,2026-06-19,09-DataAgent-LLM,Building Agent Harnesses for Scientific Curation from Multimodal Sources,,,https://arxiv.org/abs/2606.21005
9.4,0,0,1.2,3.0,0.0,,2608.12304,2026-08-12,08-知识图谱,Constructing Dynamic Master Logic Models as Knowledge Graphs for Complex System Diagnostics Using Retrieval-Augmented Large Language Models,,,https://arxiv.org/abs/2608.12304
9.4,0,0,0.0,6.0,2.5,,2606.23195,2026-06-22,16-智能体工程,Memory Contagion: Cross-Temporal Propagation of Evaluator Bias via Agent Memory,,,https://arxiv.org/abs/2606.23195
9.4,0,0,0.0,9.0,0.0,,2606.17739,2026-06-16,10-MAS,ED3R: Energy-Aware Distributed Disaster Detection Enabled by Cooperative Robotic Agents,,,https://arxiv.org/abs/2606.17739
9.3,0,0,0.0,0,2.5,,2609.01660,2026-08-31,16-智能体工程,How Fast Do Agents Rot? An Empirical Study of Long-Horizon Degradation in LLM Agents for Production Decision-Making,,,https://arxiv.org/abs/2609.01660
9.3,0,0,0.0,3.0,0.0,,2608.25776,2026-08-26,16-智能体工程,EVOMAL: Self-Poisoning in Self-Evolving Coding Agents,,,https://arxiv.org/abs/2608.25776
9.3,0,0,0.0,3.0,0.0,,2608.25152,2026-08-25,10-MAS,Belief Cascades Drive Persuasion in LLM Agent Networks,,,https://arxiv.org/abs/2608.25152
9.3,0,0,4.7,3.0,0.0,,2609.01617,2026-06-30,08-知识图谱|09-DataAgent-LLM,"Hybrid Retrieval-Augmented Generation with Knowledge Graph Expansion, RRF Fusion, and Per-Chunk Grounded Evaluation for Enterprise Document Search",,return,https://arxiv.org/abs/2609.01617
9.3,0,0,0.0,9.0,0.0,,2606.16000,2026-06-14,12-ML基础,GRACE-DS: a Guarded Reward-guided Agent Correction Environment in Data Science,,,https://arxiv.org/abs/2606.16000
9.2,0,0,0.0,6.0,0.0,,2607.18164,2026-07-20,11-AI人文,"A Continual Validation, Updating, and Decision-Making Framework for Self-Adaptive Digital Twins via Robust Model Predictive Control: A Case Study in Additive Manufacturing",,,https://arxiv.org/abs/2607.18164
9.1,0,0,0.0,0,2.5,,2608.29309,2026-08-29,16-智能体工程,Evaluating LLM-based AI agents integrated with materials synthesis tools: the case of atomic layer deposition,,,https://arxiv.org/abs/2608.29309
9.1,0,0,0.0,0.0,2.5,,2608.29028,2026-08-29,10-MAS,Facts Without Rules: Boundary Metadata Collapse in Multi-Agent LLM Handoffs,,,https://arxiv.org/abs/2608.29028
9.0,0,0,1.2,6.0,0.0,,2607.03447,2026-07-03,08-知识图谱,TRIAGE: Trustworthy Retrieval Instrumentation And Graph Evaluation,,,https://arxiv.org/abs/2607.03447
8.9,0,0,0.0,6.0,0.0,,2607.14571,2026-07-16,11-AI人文,Gate-Zero Growth: A Geometric Framework for Function-Preserving Continual Learning,,,https://arxiv.org/abs/2607.14571
8.9,0,0,1.2,3.0,2.5,,2607.06799,2026-07-07,09-DataAgent-LLM,What Predicts Correctness in Text-to-SQL? A Selective-Prediction Study,,,https://arxiv.org/abs/2607.06799
8.8,0,0,0.0,3.0,0.0,,2608.20099,2026-08-20,10-MAS,Reward-Guided Autoregressive Graph Generation for Efficient Multi-Agent Communication Topology Design,,,https://arxiv.org/abs/2608.20099
8.8,0,0,0.0,0,5.0,,2607.24368,2026-07-27,16-智能体工程,Keep It InMind: Benchmarking the Implicit-Association Blind Spot in Agent Memory,,,https://arxiv.org/abs/2607.24368
8.7,0,0,0.0,0.0,2.5,,2608.23740,2026-08-24,10-MAS,AgentRoom: Concurrent Multi-Agent Coding in a CRDT-Backed Shared Workspace,,,https://arxiv.org/abs/2608.23740
8.7,0,0,3.5,0.0,0.0,,2608.13039,2026-08-13,03-时间序列,On the global feature importance for interpretable and trustworthy heat demand forecasting,"Thermal Science 2025 Volume 29, Issue 5 Part A, Pages: 3355-3365",demand forecasting,https://arxiv.org/abs/2608.13039
8.7,0,0,1.2,3.0,0.0,,2608.02876,2026-08-03,09-DataAgent-LLM,BAP-SQL: Budget-Aware Observation Planning for Agentic Text-to-SQL,,,https://arxiv.org/abs/2608.02876
8.6,0,0,1.2,0.0,0.0,,2609.07794,2026-09-07,14-用户分析,Two-resolution state modelling of intermittent online gambling activity during Sweden's temporary deposit-cap period,,,https://arxiv.org/abs/2609.07794
8.5,0,0,4.0,0,0.0,,2608.03239,2026-08-04,10-MAS,Relational Priors as Convergence Pressure in LLM-Based Multi-Agent Systems,,,https://arxiv.org/abs/2608.03239
8.5,0,0,1.2,0,5.0,,2607.08032,2026-07-09,16-智能体工程,"What to Keep, What to Forget: A Rate--Distortion View of Memory Compaction in LLMs and Agents",,,https://arxiv.org/abs/2607.08032
8.4,0,0,0.0,0,2.5,,2608.20320,2026-08-20,10-MAS,"An Agentic Approach for Active Data Collection, Travel Behavior Modeling, and Weather-Sensitive Demand Prediction",,,https://arxiv.org/abs/2608.20320
8.4,0,0,0.0,6.0,0.0,,2607.09577,2026-07-10,12-ML基础,SurvFM enables tabular foundation models for right-censored survival prediction,,,https://arxiv.org/abs/2607.09577
8.2,0,0,0.0,0.0,2.5,,2608.17856,2026-08-18,12-ML基础,ARASH: Adaptive Retrieval And Shot Selection for Tabular Prediction,,,https://arxiv.org/abs/2608.17856
8.1,0,0,0.0,6.0,0.0,,2607.04809,2026-07-06,12-ML基础,Context-Constrained Transfer Learning for Tabular Foundation Models via Data Distillation,,,https://arxiv.org/abs/2607.04809
8.1,0,0,3.5,0,2.5,,2607.04433,2026-07-05,05-推荐系统,Autonomous Information Seeking: A Roadmap for Agentic Recommender Systems,,recommender,https://arxiv.org/abs/2607.04433
7.9,0,0,0.0,0.0,2.5,,2608.14943,2026-08-14,16-智能体工程,"Skill Blocks: How Should an Agent Load Its Skill? A Caching-Correct Comparison of Pre-load, On-Demand Tool-Loading, Progressive Disclosure, and Hybrid",,,https://arxiv.org/abs/2608.14943
7.7,0,0,0.0,0,2.5,,2608.13120,2026-08-13,10-MAS|16-智能体工程,SkillEvo: Self-Renewing Evolution Gradients from Multi-Turn Interaction Feedback,,,https://arxiv.org/abs/2608.13120
7.7,0,0,0.0,3.0,0.0,,2608.06004,2026-08-06,12-ML基础,Do Tabular Foundation Models Agree with Themselves?,,,https://arxiv.org/abs/2608.06004
7.5,0,0,0.0,0.0,0.0,,2609.09503,2026-09-08,16-智能体工程,Agentic AI-enabled Semantic Commissioning of a Cognitive Digital Twin for Reconfigurable Manufacturing,,,https://arxiv.org/abs/2609.09503
7.4,0,0,3.5,1.0,2.5,,2606.20708,2026-06-16,14-用户分析,Simulated Customers Never Walk Away: Decision Fidelity of LLM User Simulators Measured Against Real Purchase Outcomes,,funnel,https://arxiv.org/abs/2606.20708
7.3,0,0,1.2,3.0,2.5,,2606.20047,2026-06-18,16-智能体工程,PACMS: Submodular Context Selection as a Pluggable Engine for LLM Agents,,,https://arxiv.org/abs/2606.20047
7.1,0,0,0.0,0,0.0,,2609.04894,2026-09-04,16-智能体工程,"From Language Models to World-Acting Systems: Progress and Limits of Agentic AI across Digital, Social, Virtual, and Physical Environments",,,https://arxiv.org/abs/2609.04894
7.0,0,0,0.0,6.0,0.0,,2606.24715,2026-06-23,03-时间序列,Model selection with proper scoring rules on data sets of time series: prefer the mean scaled score,,,https://arxiv.org/abs/2606.24715
6.9,0,0,0.0,1.0,2.5,,2607.19336,2026-07-21,10-MAS,Agents in the Wild: Where Research Meets Deployment,,,https://arxiv.org/abs/2607.19336
6.8,0,0,0.0,0,0.0,,2609.00267,2026-08-31,16-智能体工程,"Delegation Without Trust: An Empirical Gap Analysis of Identity, Authorization, and Runtime Governance in Multi-Agent LLM Systems",,,https://arxiv.org/abs/2609.00267
6.6,0,0,4.0,0,0.0,,2607.10649,2026-07-12,07-NLP-VOC,"Coverage Path Planning: Classical Foundations, Recent Advances, and Future Directions",,,https://arxiv.org/abs/2607.10649
6.2,0,0,3.5,0,2.5,,2606.15501,2026-06-13,00-电商Agent,Modern Primal-Dual Frameworks for Prior-Free Online Resource Allocation,,assortment,https://arxiv.org/abs/2606.15501
5.9,0,0,1.2,0.0,0.0,,2608.06196,2026-08-06,16-智能体工程,Comparative Approaches to Agent Retrieval over Large Skill Libraries,,,https://arxiv.org/abs/2608.06196
5.7,0,0,1.2,3.0,0.0,,2606.30258,2026-06-29,12-ML基础,KnowsTFM: Knowledge-Informed Fine-Tuning of Small Tabular Foundation Models,,,https://arxiv.org/abs/2606.30258
5.0,0,0,0.0,3.0,0.0,,2607.04013,2026-07-04,12-ML基础,When Does Small Data Work? Accuracy and Efficiency Trade-offs Between Tabular Foundation Models and Conventional Methods for Crowd-State Classification at Hajj and Umrah,,,https://arxiv.org/abs/2607.04013
4.8,0,0,1.2,0.0,0.0,,2607.22319,2026-07-24,08-知识图谱,Towards Trustworthy and Cost-Efficient Data Integration: From Naïve RAG to Agentic RAG,,,https://arxiv.org/abs/2607.22319
4.6,0,0,1.2,3.0,0.0,,2606.18005,2026-06-16,10-MAS,LLM Consumer Behavior Theory: Foundations of a Novel Research Field,,,https://arxiv.org/abs/2606.18005
4.2,0,0,1.2,0.0,0.0,,2607.16031,2026-07-17,12-ML基础,Revisiting data-driven dynamic security assessment with a tabular foundation model,,,https://arxiv.org/abs/2607.16031
3.9,0,0,0.0,0.0,2.5,,2606.29251,2026-06-28,16-智能体工程,When Summaries Distort Decisions: Information Fidelity in LLM-Compressed Financial Analysis,,,https://arxiv.org/abs/2606.29251
3.8,0,0,0.0,0.0,0.0,,2607.23884,2026-07-26,10-MAS,A Comparative Study of MCP and A2A for Inter-Agent Coordination in LLM-Based Systems,,,https://arxiv.org/abs/2607.23884
3.0,0,0,0.0,0.0,2.5,,2606.18366,2026-06-16,02-A_B实验,A closed-form sample size correction for always-valid inference with optional stopping,,,https://arxiv.org/abs/2606.18366
1.8,0,0,0.0,0.0,0.0,,2607.01992,2026-07-02,09-DataAgent-LLM,Traceable Fault Diagnosis for Battery Energy Storage Systems via Retrieval-Augmented Multi-Agent O&M Assistant,,,https://arxiv.org/abs/2607.01992
